date,time,away_team,home_team,away_odds,home_odds,away_score,home_score
18 Apr 2022,,Pittsburgh Pirates,Milwaukee Brewers,+195,-238,1,6
18 Apr 2022,,Minnesota Twins,Boston Red Sox,+120,-141,8,3
17 Apr 2022,,Atlanta Braves,San Diego Padres,+110,-132,1,2
17 Apr 2022,,Cincinnati Reds,Los Angeles Dodgers,+179,-222,1,9
17 Apr 2022,,Houston Astros,Seattle Mariners,-105,-116,2,7
17 Apr 2022,,Chicago Cubs,Colorado Rockies,+110,-132,6,4
17 Apr 2022,,Los Angeles Angels,Texas Rangers,-111,-111,8,3
17 Apr 2022,,Tampa Bay Rays,Chicago White Sox,-111,-111,9,3
17 Apr 2022,,St.Louis Cardinals,Milwaukee Brewers,+120,-141,5,6
17 Apr 2022,,Arizona Diamondbacks,New York Mets,+175,-213,0,5
17 Apr 2022,,San Francisco Giants,Cleveland Guardians,-132,+110,8,1
17 Apr 2022,,Philadelphia Phillies,Miami Marlins,-152,+129,3,11
17 Apr 2022,,Athletics,Toronto Blue Jays,+225,-278,3,4
17 Apr 2022,,Minnesota Twins,Boston Red Sox,+104,-125,1,8
17 Apr 2022,,Washington Nationals,Pittsburgh Pirates,-132,+110,3,5
17 Apr 2022,,New York Yankees,Baltimore Orioles,-200,+170,0,5
16 Apr 2022,,Cincinnati Reds,Los Angeles Dodgers,+165,-185,2,5
16 Apr 2022,,Houston Astros,Seattle Mariners,-120,+100,4,0
16 Apr 2022,,Chicago Cubs,Colorado Rockies,+110,-132,6,9
16 Apr 2022,,St.Louis Cardinals,Milwaukee Brewers,-105,-116,2,1
16 Apr 2022,,New York Yankees,Baltimore Orioles,-213,+175,5,2
16 Apr 2022,,Los Angeles Angels,Texas Rangers,-116,-105,7,2
16 Apr 2022,,Washington Nationals,Pittsburgh Pirates,-135,+114,4,6
16 Apr 2022,,San Francisco Giants,Cleveland Guardians,-132,+110,4,2
16 Apr 2022,,Philadelphia Phillies,Miami Marlins,-161,-147,10,3
16 Apr 2022,,Minnesota Twins,Boston Red Sox,+125,-147,0,4
16 Apr 2022,,Detroit Tigers,Kansas City Royals,+135,-156,1,3
16 Apr 2022,,Atlanta Braves,San Diego Padres,-111,-111,5,2
16 Apr 2022,,Athletics,Toronto Blue Jays,+179,-222,7,5
16 Apr 2022,,Tampa Bay Rays,Chicago White Sox,+114,-135,2,3
16 Apr 2022,,Arizona Diamondbacks,New York Mets,+145,-167,3,2
15 Apr 2022,,Cincinnati Reds,Los Angeles Dodgers,+195,-238,1,3
15 Apr 2022,,Houston Astros,Seattle Mariners,-156,+135,1,11
15 Apr 2022,,Atlanta Braves,San Diego Padres,-116,-105,5,2
15 Apr 2022,,Chicago Cubs,Colorado Rockies,+100,-120,5,6
15 Apr 2022,,Detroit Tigers,Kansas City Royals,+100,-120,2,1
15 Apr 2022,,St.Louis Cardinals,Milwaukee Brewers,+100,-120,10,1
15 Apr 2022,,Los Angeles Angels,Texas Rangers,-132,+110,9,6
15 Apr 2022,,Tampa Bay Rays,Chicago White Sox,+120,-141,2,3
15 Apr 2022,,San Francisco Giants,Cleveland Guardians,-120,+100,4,1
15 Apr 2022,,Athletics,Toronto Blue Jays,+179,-222,1,4
15 Apr 2022,,New York Yankees,Baltimore Orioles,-200,+170,1,2
15 Apr 2022,,Philadelphia Phillies,Miami Marlins,-111,-111,1,7
15 Apr 2022,,Washington Nationals,Pittsburgh Pirates,-111,-111,7,2
15 Apr 2022,,Minnesota Twins,Boston Red Sox,+104,-125,8,4
15 Apr 2022,,Arizona Diamondbacks,New York Mets,+204,-250,3,10
14 Apr 2022,,Cincinnati Reds,Los Angeles Dodgers,+195,-238,3,9
14 Apr 2022,,Chicago Cubs,Colorado Rockies,+114,-135,5,2
14 Apr 2022,,Atlanta Braves,San Diego Padres,-111,-111,1,12
14 Apr 2022,,Detroit Tigers,Kansas City Royals,+114,-135,4,2
14 Apr 2022,,Los Angeles Angels,Texas Rangers,-147,+125,5,10
14 Apr 2022,,Toronto Blue Jays,New York Yankees,+114,-135,0,3
14 Apr 2022,,Philadelphia Phillies,Miami Marlins,-111,-111,3,4
14 Apr 2022,,Washington Nationals,Pittsburgh Pirates,-111,-111,4,9
14 Apr 2022,,St.Louis Cardinals,Milwaukee Brewers,+129,-152,1,5
14 Apr 2022,,Seattle Mariners,Chicago White Sox,-125,+104,5,1
14 Apr 2022,,Athletics,Tampa Bay Rays,+185,-227,6,3
13 Apr 2022,,Seattle Mariners,Chicago White Sox,-111,-111,4,6
13 Apr 2022,,Milwaukee Brewers,Baltimore Orioles,-175,+154,4,2
13 Apr 2022,,Toronto Blue Jays,New York Yankees,+110,-132,6,4
13 Apr 2022,,Athletics,Tampa Bay Rays,+170,-200,4,2
13 Apr 2022,,San Diego Padres,San Francisco Giants,-105,-116,1,2
13 Apr 2022,,Houston Astros,Arizona Diamondbacks,-161,+140,2,3
13 Apr 2022,,Boston Red Sox,Detroit Tigers,-135,+114,9,7
13 Apr 2022,,Los Angeles Dodgers,Minnesota Twins,-200,+170,7,0
13 Apr 2022,,New York Mets,Philadelphia Phillies,-116,-105,9,6
13 Apr 2022,,Chicago Cubs,Pittsburgh Pirates,-125,+104,2,6
13 Apr 2022,,Cleveland Guardians,Cincinnati Reds,+110,-132,7,3
13 Apr 2022,,Washington Nationals,Atlanta Braves,+179,-222,3,1
12 Apr 2022,,San Diego Padres,San Francisco Giants,+110,-132,2,13
12 Apr 2022,,Colorado Rockies,Texas Rangers,+135,-156,4,1
12 Apr 2022,,Kansas City Royals,St.Louis Cardinals,+129,-152,5,6
12 Apr 2022,,Los Angeles Dodgers,Minnesota Twins,-161,+140,7,2
12 Apr 2022,,Washington Nationals,Atlanta Braves,+175,-213,4,16
12 Apr 2022,,Miami Marlins,Los Angeles Angels,+135,-156,3,4
12 Apr 2022,,Milwaukee Brewers,Baltimore Orioles,-175,+154,5,4
12 Apr 2022,,Toronto Blue Jays,New York Yankees,+110,-132,0,4
12 Apr 2022,,New York Mets,Philadelphia Phillies,+100,-120,2,0
12 Apr 2022,,Athletics,Tampa Bay Rays,+154,-175,8,9
12 Apr 2022,,Chicago Cubs,Pittsburgh Pirates,-116,-105,2,1
12 Apr 2022,,Seattle Mariners,Chicago White Sox,-105,-116,2,3
12 Apr 2022,,Cleveland Guardians,Cincinnati Reds,-111,-111,10,5
12 Apr 2022,,Boston Red Sox,Detroit Tigers,-125,+104,5,3
11 Apr 2022,,San Diego Padres,San Francisco Giants,-111,-111,4,2
11 Apr 2022,,Miami Marlins,Los Angeles Angels,+145,-167,2,6
11 Apr 2022,,Seattle Mariners,Minnesota Twins,+114,-135,0,4
11 Apr 2022,,Washington Nationals,Atlanta Braves,+129,-152,11,2
11 Apr 2022,,Toronto Blue Jays,New York Yankees,+100,-120,3,0
11 Apr 2022,,New York Mets,Philadelphia Phillies,+140,-161,4,5
11 Apr 2022,,Athletics,Tampa Bay Rays,+170,-200,13,2
11 Apr 2022,,Boston Red Sox,Detroit Tigers,-141,+120,1,3
11 Apr 2022,,Colorado Rockies,Texas Rangers,+114,-135,6,4
11 Apr 2022,,Milwaukee Brewers,Baltimore Orioles,-156,+135,0,2
11 Apr 2022,,Cleveland Guardians,Kansas City Royals,-116,-105,10,7
10 Apr 2022,,Boston Red Sox,New York Yankees,+125,-147,4,3
10 Apr 2022,,San Diego Padres,Arizona Diamondbacks,-156,+135,10,5
10 Apr 2022,,Houston Astros,Los Angeles Angels,-116,-105,4,1
10 Apr 2022,,Miami Marlins,San Francisco Giants,-105,-116,2,3
10 Apr 2022,,Los Angeles Dodgers,Colorado Rockies,-213,+175,4,9
10 Apr 2022,,Milwaukee Brewers,Chicago Cubs,-132,+110,5,4
10 Apr 2022,,Pittsburgh Pirates,St.Louis Cardinals,+185,-227,9,4
10 Apr 2022,,Cleveland Guardians,Kansas City Royals,-105,-116,17,3
10 Apr 2022,,Seattle Mariners,Minnesota Twins,+120,-141,4,10
10 Apr 2022,,Texas Rangers,Toronto Blue Jays,+179,-222,12,6
10 Apr 2022,,New York Mets,Washington Nationals,-141,+120,2,4
10 Apr 2022,,Cincinnati Reds,Atlanta Braves,+150,-172,6,3
10 Apr 2022,,Baltimore Orioles,Tampa Bay Rays,+160,-182,0,8
10 Apr 2022,,Chicago White Sox,Detroit Tigers,-135,+114,10,1
10 Apr 2022,,Athletics,Philadelphia Phillies,+190,-233,4,1
09 Apr 2022,,Houston Astros,Los Angeles Angels,-111,-111,0,2
09 Apr 2022,,San Diego Padres,Arizona Diamondbacks,-175,+154,5,2
09 Apr 2022,,Los Angeles Dodgers,Colorado Rockies,-172,+150,2,3
09 Apr 2022,,Cincinnati Reds,Atlanta Braves,+170,-200,1,2
09 Apr 2022,,New York Mets,Washington Nationals,-132,+110,5,0
09 Apr 2022,,Cleveland Guardians,Kansas City Royals,-105,-116,0,1
09 Apr 2022,,Athletics,Philadelphia Phillies,+170,-200,2,4
09 Apr 2022,,Boston Red Sox,New York Yankees,+135,-156,2,4
09 Apr 2022,,Miami Marlins,San Francisco Giants,+125,-147,2,1
09 Apr 2022,,Texas Rangers,Toronto Blue Jays,+170,-200,3,4
09 Apr 2022,,Milwaukee Brewers,Chicago Cubs,-161,+140,0,9
09 Apr 2022,,Pittsburgh Pirates,St.Louis Cardinals,+145,-167,2,6
09 Apr 2022,,Seattle Mariners,Minnesota Twins,+114,-135,4,3
09 Apr 2022,,Baltimore Orioles,Tampa Bay Rays,+175,-213,3,5
09 Apr 2022,,Chicago White Sox,Detroit Tigers,-135,+114,5,2
08 Apr 2022,,San Diego Padres,Arizona Diamondbacks,-161,+140,3,0
08 Apr 2022,,Houston Astros,Los Angeles Angels,-120,+100,13,6
08 Apr 2022,,Cincinnati Reds,Atlanta Braves,+135,-156,6,7
08 Apr 2022,,Texas Rangers,Toronto Blue Jays,+165,-185,8,10
08 Apr 2022,,New York Mets,Washington Nationals,-167,+145,7,3
08 Apr 2022,,Miami Marlins,San Francisco Giants,+125,-147,5,6
08 Apr 2022,,Los Angeles Dodgers,Colorado Rockies,-222,+179,5,3
08 Apr 2022,,Seattle Mariners,Minnesota Twins,+110,-132,2,1
08 Apr 2022,,Baltimore Orioles,Tampa Bay Rays,+165,-185,1,2
08 Apr 2022,,Athletics,Philadelphia Phillies,+175,-213,5,9
08 Apr 2022,,Chicago White Sox,Detroit Tigers,-141,+120,4,5
08 Apr 2022,,Boston Red Sox,New York Yankees,+154,-175,5,6
07 Apr 2022,,San Diego Padres,Arizona Diamondbacks,-152,+129,2,4
07 Apr 2022,,Houston Astros,Los Angeles Angels,+100,-120,3,1
07 Apr 2022,,Cincinnati Reds,Atlanta Braves,+165,-185,6,3
07 Apr 2022,,New York Mets,Washington Nationals,-172,+150,5,1
07 Apr 2022,,Pittsburgh Pirates,St.Louis Cardinals,+135,-156,0,9
07 Apr 2022,,Cleveland Guardians,Kansas City Royals,-125,+104,1,3
07 Apr 2022,,Milwaukee Brewers,Chicago Cubs,-182,+160,4,5
