roi,win_rate,n_bets,threshold,w_comb_k_pct,seed
-6.7398931443611945,0.49239766081871345,3420,0.9983061541726828,1.0,24331
-6.757879734080233,0.4930332261521972,1866,1.6112460856140627,1.0,24331
-6.779939898789807,0.4910313901345291,446,2.6066135081392137,1.0,24331
-6.817510708657097,0.49196906603212376,3362,1.0189007878355854,1.0,24331
-6.827831564464739,0.49078341013824883,434,2.6219605156535053,1.0,24331
-6.827831564464739,0.49078341013824883,434,2.6214071987348477,1.0,24331
-6.882332528266026,0.4916016796640672,3334,1.0298620256181175,1.0,24331
-6.924404593095682,0.49144542772861355,3390,1.009332331411601,1.0,24331
-6.925343012456206,0.49151318165402674,2769,1.2458654456475247,1.0,24331
-6.9294178070218715,0.4914187643020595,3496,0.9770656646682812,1.0,24331
-6.935469059554198,0.49146757679180886,2637,1.2959484066376175,1.0,24331
-6.93611115685195,0.49131736526946107,3340,1.0273560839468936,1.0,24331
-6.93611115685195,0.49131736526946107,3340,1.028107973885239,1.0,24331
-6.950444918741168,0.49093828859830235,4359,0.6724573536480389,1.0,24331
-6.955109509563102,0.4912403644008409,2854,1.2097406000381354,1.0,24331
-6.9560322142832325,0.4912782384901344,3497,0.9760132973526887,1.0,24331
-6.964362997658887,0.4911755907867185,3343,1.0268554438374102,1.0,24331
-6.967105082108693,0.4912033779028853,2842,1.2134561437141926,1.0,24331
-6.976048078195925,0.4911886014248219,2667,1.2837600270868414,1.0,24331
-6.978299296094496,0.4911373707533235,2708,1.2708373737102405,1.0,24331
-7.019174743904312,0.4909090909090909,3520,0.9656480537330197,1.0,24331
-7.033174691677332,0.49097345132743364,2825,1.2226257570811403,1.0,24331
-7.035811037784007,0.4906054279749478,4311,0.6902405839527671,1.0,24331
-7.036049641593406,0.4906010675330703,4309,0.6927782835225494,1.0,24331
-7.047807533924205,0.4906747120131651,3646,0.923141488298181,1.0,24331
-7.058188486858985,0.49077090119435396,2763,1.2482295476291214,1.0,24331
-7.060654663922734,0.49075752084088436,2759,1.2511290312821974,1.0,24331
-7.069162977913181,0.4903431038400364,4401,0.6588638093257768,1.0,24331
-7.072221139685621,0.4906422018348624,2725,1.2641864207913953,1.0,24331
-7.072221139685621,0.4906422018348624,2725,1.2634959453460204,1.0,24331
-7.090759341027317,0.49023661842407534,4353,0.6751434236159113,1.0,24331
-7.102816105459361,0.49019160583941607,4384,0.665686782166421,1.0,24331
-7.105017491525888,0.4901338171921071,4409,0.6547428835741729,1.0,24331
-7.127147358660762,0.49029933481152993,3608,0.9346315437913367,1.0,24331
-7.144549797853222,0.49018523638374345,3617,0.9317653256552587,1.0,24331
-7.148752049932389,0.4902238594502692,3529,0.9629039061299653,1.0,24331
-7.150222557529089,0.4899363057324841,3925,0.8228497984062823,1.0,24331
-7.167248646552819,0.4898097826086957,4416,0.6511334909702036,1.0,24331
-7.172863582431735,0.49004424778761063,3616,0.931922861858472,1.0,24331
-7.176108434976889,0.48987665813358156,4297,0.6993034586337514,1.0,24331
-7.176108434976889,0.48987665813358156,4297,0.6990159567407984,1.0,24331
-7.176833069749073,0.4900387382401771,3614,0.933257136398722,1.0,24331
-7.179057986315426,0.48980632008154945,3924,0.8251851177565379,1.0,24331
-7.179057986315426,0.48980632008154945,3924,0.823136028527715,1.0,24331
-7.1860387466425895,0.48994565217391306,3680,0.9113055809529906,1.0,24331
-7.18909815736751,0.4899182561307902,3670,0.9150381843804583,1.0,24331
-7.201374307139867,0.48995535714285715,2688,1.277167010371898,1.0,24331
-7.202510294349421,0.4899031811894882,3615,0.9325623607587561,1.0,24331
-7.2080068983735215,0.4895903290799194,4467,0.6314744969499839,1.0,24331
-7.214380342560273,0.48978479978207573,3671,0.91473014306391,1.0,24331
-7.221345494839586,0.48961892247043365,3805,0.8704416160565196,1.0,24331
-7.221345494839586,0.48961892247043365,3805,0.8713461822053338,1.0,24331
-7.2217362883539655,0.4895229603209987,4486,0.6238167940683208,1.0,24331
-7.236453717448324,0.4896795219989136,3682,0.9107817228050223,1.0,24331
-7.2371078774971105,0.4894979508196721,3904,0.8336521757012865,1.0,24331
-7.24209394981038,0.48942329102649745,4491,0.6224344195757057,1.0,24331
-7.253797464666459,0.48968635207685784,3539,0.9595759549474676,1.0,24331
-7.270310651920059,0.48928092898615455,4478,0.6269517580426277,1.0,24331
-7.276013964455191,0.48955981941309257,3544,0.9578524447103769,1.0,24331
-7.280251256293837,0.4895657078398195,3546,0.9565772315977878,1.0,24331
-7.280251256293837,0.4895657078398195,3546,0.9574302696403052,1.0,24331
-7.280251256293837,0.4895657078398195,3546,0.9574626854185262,1.0,24331
-7.284519364480315,0.48930551888038026,3787,0.8785366524530459,1.0,24331
-7.285190697964435,0.4892673821745217,4286,0.7029591369201387,1.0,24331
-7.3084232834058325,0.4892067620286086,3845,0.8585293927254063,1.0,24331
-7.308776522371057,0.4894336432797971,3549,0.9560972636227003,1.0,24331
-7.311882012255405,0.48915917503966155,3782,0.8804252725503382,1.0,24331
-7.313089949192761,0.4891446507978028,3823,0.8654675245352776,1.0,24331
-7.314253278569166,0.4891534391534392,3780,0.8809252772502575,1.0,24331
-7.317472701444546,0.48826291079812206,426,2.6329263402772227,1.0,24331
-7.324637136506877,0.4889877641824249,4495,0.6200834945476956,1.0,24331
-7.346453141383049,0.48899818793683664,3863,0.8506425042644079,1.0,24331
-7.350530644706346,0.48884470952065384,4527,0.6091132488539361,1.0,24331
-7.356770254532067,0.4887767969735183,3965,0.8072963392777404,1.0,24331
-7.379273519929769,0.48883696780893043,3852,0.8556327978202095,1.0,24331
-7.384395841129729,0.48884108631352513,3719,0.8998444988997846,1.0,24331
-7.399307780078714,0.48875200856989826,3734,0.8949043121874973,1.0,24331
-7.407478676624672,0.48851879888973,3963,0.8081226632677012,1.0,24331
-7.4221093546217105,0.4886272411024886,3737,0.8943875345446899,1.0,24331
-7.433386191494619,0.4883897021706209,3962,0.808429847296088,1.0,24331
-7.444496398513781,0.48851774530271397,4790,0.5219201079698403,1.0,24331
-7.446778344120665,0.48843782117163415,3892,0.8387648634214419,1.0,24331
-7.472251200223257,0.48826291079812206,4260,0.7148695965896308,1.0,24331
-7.475851664275409,0.48823529411764705,4250,0.7197168641818759,1.0,24331
-7.477276381743072,0.4882738221001479,4733,0.5411544748138084,1.0,24331
-7.477353268421973,0.488347898460258,4806,0.5141737421757449,1.0,24331
-7.482937903636172,0.4881347887992406,4214,0.7318815427084581,1.0,24331
-7.486325363129306,0.48812142542894854,4546,0.6016367608776778,1.0,24331
-7.492582927994842,0.4881538822425522,4263,0.7136413965861936,1.0,24331
-7.512962161989459,0.4879638916750251,3988,0.800141544388923,1.0,24331
-7.51357542208457,0.4881576189478097,4771,0.5280520498056341,1.0,24331
-7.5236277612715385,0.4872389791183295,431,2.6281142240644604,1.0,24331
-7.5236277612715385,0.4872389791183295,431,2.6261637860565643,1.0,24331
-7.526826453017748,0.4879032258064516,4216,0.7315681563187446,1.0,24331
-7.529364443631388,0.4878741533755735,4577,0.590717761922364,1.0,24331
-7.532334497249519,0.4880503144654088,4770,0.5286024956633593,1.0,24331
-7.536805990694184,0.48782816229116943,4190,0.7381197015196346,1.0,24331
-7.555026899888892,0.4877577319587629,4656,0.5665243308800281,1.0,24331
-7.594381814666865,0.4875643224699828,4664,0.5630613802883409,1.0,24331
-7.604049220246285,0.48748796920115495,4156,0.7479449294041238,1.0,24331
-7.605013963665945,0.4874874874874875,3996,0.7990295700586681,1.0,24331
-7.62099326681908,0.487409200968523,4130,0.7556536442099888,1.0,24331
-7.6457391137475215,0.4872596153846154,4160,0.7461772055532971,1.0,24331
-7.647104065863934,0.48724179829890646,4115,0.7621614974077404,1.0,24331
-7.680883804166069,0.4870274277242402,4047,0.7834460263716008,1.0,24331
-7.682622703738899,0.48701459312391787,4043,0.7863945555648486,1.0,24331
-7.682622703738899,0.48701459312391787,4043,0.7856637906864947,1.0,24331
-7.699821537887774,0.4869393790044357,4058,0.7793707003436372,1.0,24331
-7.713588119133384,0.4869546621043627,4676,0.5593206067800212,1.0,24331
-7.724535344629077,0.4868452811972001,4143,0.7517775919496251,1.0,24331
-7.725615027841373,0.4867999013076733,4053,0.7809104335477597,1.0,24331
-7.725615027841373,0.4867999013076733,4053,0.7808407231958312,1.0,24331
-7.733701862959672,0.48689537609205197,4693,0.5542683127162178,1.0,24331
-7.7348315065366435,0.4867750545983984,4121,0.7604244124928601,1.0,24331
-7.7348315065366435,0.4867750545983984,4121,0.7601120226199405,1.0,24331
-7.749556619478472,0.4866732477788746,4052,0.782212105343892,1.0,24331
-7.756627942747654,0.48666168037895785,4011,0.7961514739641926,1.0,24331
-7.7835225768175365,0.4865269461077844,4008,0.7966612480857664,1.0,24331
