key_retro,key_fangraphs,key_mlbam,name_last,name_first
moort102,1009128,119320,Moore,Terry
rodrl001,1011109,218594,Rodríguez,Liu
palys101,1009978,120201,Palys,Stan
dagej101,1002921,112987,Dagenhard,John
montc003,30206,801216,Montes De Oca,Christian
benij001,1000833,110858,Beníquez,Juan
kings101,1006944,117088,King,Steve
clapa101,1002258,112310,Clapp,Aaron
kim-h003,35322,808975,Kim,Hyeseong
coolm001,1147,150086,Coolbaugh,Mike
millk002,1008911,119099,Miller,Keith
trafj101,1013154,123433,Traffley,John
fowld002,17098,641583,Fowler,Dustin
jacoa001,29628,689690,Jacob,Alek
wardg001,1013611,123915,Ward,Gary
browk004,178,111567,Brown,Kevin
redmb101,1010753,120984,Redmond,Billy
gratd101,1004958,115053,Grate,Don
orr-d101,1009848,120063,Orr,Dave
raftj101,1010648,120883,Rafter,Jack
coltl101,1002475,112530,Colton,Larry
gerhj101,1004629,114714,Gerhardt,Joe
mullh101,1009304,119503,Mullin,Henry
rodrf101,1011105,121354,Rodríguez,Freddy
powet101,1010505,120729,Power,Tom
easth101,1003638,113709,Easterday,Henry
jordt001,10466,518863,Jordan,Taylor
puigr101,1010563,120796,Puig,Rich
coreb001,1439,132241,Corey,Bryan
arcio002,13185,606115,Arcia,Orlando
alleb103,1000133,110160,Allen,Bob
sward001,1012765,123030,Swartzbaugh,Dave
clemj001,4652,459943,Clement,Jeff
ketcg101,1006882,117028,Ketchum,Gus
melef001,1008744,118930,Meléndez,Francisco
pierd102,1010338,120569,Pierson,Dave
kuhnb101,1007203,117357,Kuhn,Bub
naglt101,1009438,119638,Nagle,Tom
johnk003,2234,430637,Johnson,Kelly
mannc001,3578,425899,Manning,Charlie
ramoh001,11481,592656,Ramos,Henry
berrt101,1000911,110938,Berry,Tom
scric101,1011697,121949,Scrivener,Chuck
wilkd001,1013955,124268,Wilkins,Dean
franu101,1004294,114382,Franklin,
mercy001,17423,606213,Mercedes,Yermín
bronj001,1001468,111505,Bronkey,Jeff
nelse101,1009500,119700,Nelson,Emmett
jackz002,19493,667427,Jackson,Zach
franj001,874,114374,Franco,John
rockl101,1011093,121338,Rock,Les
martb103,1008154,118356,Martin,Billy
pippc101,1010364,120595,Pippen,Cotton
bradb104,1001322,111367,Brady,Bill
dadep101,1002920,112986,Dade,Paul
barrc102,1000607,110630,Barrows,Cuke
smitd002,1012118,122372,Smith,Dave
zeard101,1014426,124752,Zearfoss,Dave
ericd101,1003805,113877,Erickson,Don
jacol101,1006323,116460,Jacobus,Larry
belll101,1000815,110831,Bell,Les
casta002,3316,441368,Castillo,Alberto
kozlb001,1634,420684,Kozlowski,Ben
borbp101,1001195,111227,Borbón,Pedro
geroc101,1004639,114723,Gerónimo,César
antob101,1000275,110289,Antonello,Bill
guilt001,18306,607555,Guilbeau,Taylor
keenj101,1006754,116899,Keener,Jeff
rubij101,1011277,121527,Rubio,Jorge
sharj101,1011811,122068,Sharrott,Jack
cruzr001,711,462480,Cruz,Rhiner
hendg002,26289,683002,Henderson,Gunnar
bella001,10657,571479,Bellatti,Andrew
lidgb001,563,400058,Lidge,Brad
ruckd001,1011279,121529,Rucker,Dave
gervp001,31571,801434,Gervase,Paul
escaj001,20084,641555,Escarra,J. C.
dehlh101,1003144,113205,Dehlman,Herman
sheeg001,19901,657757,Sheets,Gavin
sullt102,1012716,122968,Sullivan,Tom
mcdob001,1008454,118648,McDonald,Ben
prata001,1640,407892,Pratt,Andy
bahns101,1000414,110434,Bahnsen,Stan
campg101,1001878,111939,Campbell,Gilly
hogsc101,1005930,116052,Hogsett,Elon
tierc101,1013061,123338,Tierney,Cotton
millf104,1008868,119057,Millard,Frank
smitr101,1012201,122360,Smith,Reggie
beckc002,13418,571476,Beck,Chris
luqud101,1007843,118012,Luque,Dolf
mazzc002,14151,607391,Mazza,Chris
kruga102,1007179,117337,Kruger,Abe
burkb102,1001676,111728,Burke,Bobby
aumop001,5362,518418,Aumont,Phillippe
winkj001,7988,206463,Winkelsas,Joe
frasj001,1004304,114388,Frascatore,John
rochb101,1011087,121335,Rochefort,Ben
seymi001,27932,693855,Seymour,Ian
campj102,1001884,111930,Campbell,John
jourj001,1161,407867,Journell,Jimmy
wagnr001,1770,429842,Wagner,Ryan
lambj001,13329,571875,Lamb,Jake
schuc001,1011653,121904,Schutz,Carl
knicb101,1007037,117189,Knickerbocker,Bill
durae001,1413,220194,Durazo,Erubiel
massn001,7267,434665,Masset,Nick
johnp102,1006490,116614,Johnson,Paul
leonm101,1007542,117684,León,Max
millw102,1008948,119135,Millies,Wally
golvw101,1004819,114907,Golvin,Walt
ullgs101,1013271,123555,Ullger,Scott
paulb001,9741,572019,Paulsen,Ben
vossa101,1013457,123758,Voss,Alex
andet003,18029,664196,Anderson,Tanner
mccrl101,1008426,118608,McCrabb,Les
mcshp101,1008691,118876,McShannic,Pete
foscj001,27501,679822,Foscue,Justin
alvao101,1000198,110207,Álvarez,Ossie
thiec001,10078,573204,Thielbar,Caleb
hagan001,1351,444935,Hagadone,Nick
sappd001,6898,543743,Sappelt,Dave
lauee001,19316,641778,Lauer,Eric
corgc101,1002627,112686,Corgan,Chuck
bosks001,1001213,111250,Boskie,Shawn
newsl001,19942,664714,Newsome,Ljay
darnt001,7739,518595,d'Arnaud,Travis
duryj101,1003599,113667,Duryea,Jesse
minor001,1008983,136861,Minor,Ryan
kelld001,2216,430603,Kelly,Don
wirtk101,1014149,124468,Wirts,Kettle
grama101,1004941,115037,Grammas,Alex
mccow101,1008423,118605,McCovey,Willie
ricoh101,1010943,121186,Riconda,Harry
altap001,1000185,110195,Altamirano,Porfi
bairb101,1000437,110460,Baird,Bob
fullj102,1004394,114479,Fuller,Jim
cerme101,1002104,112158,Cermak,Ed
klinb001,14101,571858,Kline,Branden
schwk001,16478,656941,Schwarber,Kyle
meyel102,1008830,119019,Meyerle,Levi
sweer101,1012782,123046,Sweet,Rick
carte101,1002024,112070,Cartwright,Ed
belck001,1000788,110808,Belcher,Kevin
wirta101,1014148,124467,Wirth,Alan
scanp103,1011493,121742,Scanlon,Pat
huntw101,1006214,116343,Huntzinger,Walt
pagae001,14771,641941,Pagán,Emilio
wellt003,20000,669330,Wells,Tyler
vande001,1013348,123636,Vande Berg,Ed
heinc001,2307,425863,Heintz,Chris
rudod102,1011286,121536,Rudolph,John
woo-b001,30279,693433,Woo,Bryan
cabre001,8155,465784,Cabrera,Everth
wrigg001,1014279,124598,Wright,George
alexg001,1000124,110126,Alexander,Gerald
pattb101,1010075,120304,Patton,Bill
fishr101,1004095,114176,Fisher,Ray
reynk101,1010871,121109,Reynolds,Ken
fothb101,1004261,114340,Fothergill,Bob
herrt102,1005731,115846,Herriage,Troy
lee-t001,1007467,117613,Lee,Terry
leriw101,1007552,117704,Lerian,Walt
gibbj102,1004658,114743,Gibbon,Joe
durbk101,1003585,113652,Durbin,Blaine
beecr101,1000771,110791,Beecher,Roy
trots101,1013194,123476,Trott,Sam
johna104,1006418,116560,Johnson,Alex
nichk101,1009564,119761,Nichols,Kid
nogoj001,16852,596056,Nogowski,John
anded101,1000224,110233,Anderson,Dwain
blaiw001,1001033,111060,Blair,Willie
romia002,5491,519222,Romine,Austin
herne101,1005701,115821,Hernández,Evelio
croww001,19800,640444,Crowe,Wil
camid101,1001861,111906,Camilli,Doug
bennc101,1000836,110865,Bennett,Charlie
haleo101,1005224,115324,Hale,Odell
greea001,2991,433477,Green,Andy
goret001,13658,605253,Gore,Terrance
erskc101,1003816,113888,Erskine,Carl
candj001,1001909,111952,Candelaria,John
fishm101,1004093,114174,Fisher,Maurice
thomt102,1012995,123265,Thomas,Tom
gunnt101,1005148,115253,Gunning,Tom
mcwed101,1008698,118883,McWeeny,Doug
tobij102,1013091,123367,Tobin,Jackie
barbs101,1000531,110551,Barber,Steve
steva001,17932,664057,Stevenson,Andrew
prieq001,25977,682990,Priester,Quinn
bentj101,1000852,110879,Bentley,Jack
solop001,20476,656981,Solomon,Peter
jackm001,732,116436,Jackson,Mike
hendj001,6653,449104,Henderson,Jim
whitj001,1013880,124176,White,Jerry
whitf002,19586,666215,Whitley,Forrest
seilr101,1011729,121982,Seilheimer,Ricky
larsd102,1007359,117514,Larsen,Don
sockc101,1012258,122515,Sockalexis,Chief
fishf101,1004086,114168,Fisher,Fritz
hanye101,1005336,115448,Hanyzewski,Ed
knodr101,1007046,117199,Knode,Ray
vizcj001,577,123743,Vizcaíno,José
quinp102,1010609,,Quinn,John
germd001,17149,593334,Germán,Domingo
bredb001,1001377,111414,Brede,Brent
marqb101,1008118,118301,Marquis,Bob
buckj101,1001623,111660,Buckley,John
tolea001,13414,592808,Toles,Andrew
ballj101,1000496,110514,Ball,Jim
henkt001,1005649,115765,Henke,Tom
mcgib102,1008518,118702,McGill,Bill
glynb101,1004788,114877,Glynn,Bill
walkf102,1013517,123813,Walker,Frank
phele101,1010276,120506,Phelps,Ed
edelj102,1003667,113735,Edelman,John
garcf001,1004500,114587,García,Freddy
nossj101,1009650,119857,Nossek,Joe
fitzm101,1004112,114195,Fitzgerald,Matty
mickg101,1008842,119031,Mickens,Glenn
rutlj001,11167,592710,Rutledge,Josh
cofft001,2467,434298,Coffey,Todd
goodr101,1004859,114943,Good,Ralph
pinoy001,6955,464416,Pino,Yohan
widnw101,1013922,124236,Widner,Wild Bill
hortc001,31872,690990,Horton,Cade
bennh101,1000848,110863,Benn,Henry
wihts101,1013935,124249,Wihtol,Sandy
goodg101,1004855,114942,Good,Gene
thatg101,1012945,123217,Thatcher,Grant
gerbg101,1004626,114711,Gerberman,George
geyer101,1004650,114734,Geyer,Rube
thomd103,1013003,123277,Thompson,Danny
wrigj103,1014283,124601,Wright,Jim
barnc001,3499,448833,Barnwell,Chris
boswk101,1001223,111260,Boswell,Ken
deanp101,1003110,113169,Dean,Paul
ashba002,637,110351,Ashby,Andy
murpb001,4755,430889,Murphy,Bill
papaa101,1009981,120206,Papai,Al
spiec001,27685,686730,Spiers,Carson
millb005,27483,676272,Miller,Bobby
david003,4929,452656,Davidson,Dave
howes001,1006107,116222,Howe,Steve
browj001,1001525,111606,Browne,Jerry
adamj003,23788,677941,Adams,Jordyn
murpc102,1009349,119543,Murphy,Con
lanih101,1007324,117481,Lanier,Hal
pagnt001,1009960,120179,Pagnozzi,Tom
knepc101,1007032,117183,Knepper,Charlie
thomb105,1013032,123308,Thomson,Bobby
roa-c001,27662,685005,Roa,Christian
rodea001,31564,702176,Roden,Alan
weavo101,1013703,124009,Weaver,Orlie
eubaj101,1003850,113925,Eubank,John
richp101,1010918,121150,Richards,Paul
mateh001,1461,400116,Mateo,Henry
nixoo001,1009608,119812,Nixon,Otis
beasl101,1000726,110745,Beasley,Lew
grifm001,1005048,115144,Griffin,Mike
mcgep101,1008515,118698,McGehee,Pat
wiseh101,1014153,124470,Wise,Hughie
obrir101,1009701,119904,O'Brien,Ray
colee101,1002415,112466,Cole,Ed
murrg001,1009388,119582,Murray,Glenn
kemnd101,1006826,116971,Kemner,Dutch
stepj104,1012495,122748,Stephens,Jim
mallr001,1008023,118198,Mallicoat,Rob
jordd101,1006607,116745,Jordan,Dutch
bladr101,1001024,111052,Bladt,Rick
chilm001,1563,400002,Childers,Matt
bails001,1000430,110438,Bailes,Scott
hernl004,3206,434682,Hernández,Luis
myrib101,1009430,119631,Myrick,Bob
doylj107,1003464,113524,Doyle,Jim
andec001,6895,502624,Anderson,Chase
weavf102,1013696,124012,Weaver,Farmer
markc101,1008112,118290,Markle,Cliff
banud001,23250,675915,Bañuelos,David
poweb102,1010481,120727,Powell,Bill
diazl001,18365,650331,Díaz,Lewin
fox-e001,1004276,114356,Fox,Eric
kurow101,1007215,117369,Kurowski,Whitey
say-j101,1011482,121733,Say,Jimmy
mcnib001,1008670,150038,McNichol,Brian
perrb101,1010202,120432,Perrin,Bill
waugj101,1013687,123994,Waugh,Jim
reilh101,1010802,121036,Reilly,Hal
olivd001,206,119984,Oliver,Darren
wheac101,1013824,124135,Wheatley,Charlie
troyd101,1013200,123482,Troy,Dasher
joneb103,1006530,116720,Jones,Bob
stavn001,3909,458036,Stavinoha,Nick
valej005,1810,407907,Valentine,Joe
holmt101,1005980,116106,Holmes,Tommy
peake101,1010099,120327,Peak,Elias
freef001,5361,518692,Freeman,Freddie
bowmr101,1001270,111307,Bowman,Roger
plocw101,1010397,120628,Plock,Walter
lee-c001,243,150324,Lee,Carlos
newet101,1009531,119735,Newell,George
dierl101,1003288,113352,Dierker,Larry
ribad101,1010890,121133,Ribant,Dennis
gonzv101,1004846,114923,Gonzales,Vince
nehfa101,1009485,119687,Nehf,Art
speeb101,1012311,122568,Speece,By
pattm102,1010068,120295,Patterson,Mike
forcd101,1004213,114295,Force,Davy
stafg101,1012377,122633,Stafford,James
mattc102,1008266,118446,Mattox,Cloy
hallb102,1005258,115365,Hallman,Bill
errid101,1003815,113887,Errickson,Dick
terdj001,10593,519345,Terdoslavich,Joey
cassb001,6950,445001,Cassevah,Bobby
karre001,659,116852,Karros,Eric
macij001,476,150197,Macias,José
shawb001,8110,543766,Shaw,Bryan
schal001,7937,502582,Schafer,Logan
avere102,1000379,110395,Averill,Earl
rodrh101,1011107,121356,Rodríguez,Héctor
dunsp001,20018,670161,Dunshee,Parker
jackd002,1006296,116426,Jackson,Darrin
purkm001,12831,545357,Purke,Matt
sommj101,1012275,122531,Sommer,Joe
cooke101,1002567,112622,Cook,Earl
mccar001,1008360,118541,McCament,Randy
herzw101,1005746,115865,Herzog,Whitey
johnc101,1006436,116570,Johnson,Chet
roy-l101,1011268,121517,Roy,Luther
russj103,1011313,121567,Russell,Jack
karph101,1006706,116850,Karpel,Herb
winnm001,27479,691026,Winn,Masyn
hould001,3566,434885,Houlton,D. J.
reedm101,1010772,120997,Reed,Milt
downa101,1003450,113515,Downing,Al
perrh101,1010212,120444,Perry,Hank
enwrc101,1003792,113863,Enwright,Charlie
howaj101,1006083,116217,Howarth,Jim
mcclj101,1008399,118580,McCloskey,John
kahno101,1006667,116810,Kahn,Owen
quira101,1010620,120856,Quirk,Art
pintr003,19859,650907,Pinto,René
cookc101,1002565,112628,Cook,Cliff
romia001,1159,461865,Romine,Andrew
millr105,1008932,119115,Miller,Roger
jameb102,1006344,116487,James,Bill
henrr001,24094,678692,Henriquez,Ronny
comew101,1002483,112537,Comer,Wayne
fry-j001,16159,605240,Fry,Jace
hemmg101,1005620,115736,Hemming,George
ohlmm001,10347,572000,Ohlman,Mike
owene001,534,120140,Owens,Eric
stord001,6983,519322,Storen,Drew
broxj001,4759,455009,Broxton,Jonathan
dorat101,1003408,113471,Doran,Tom
beglj101,1000779,110799,Begley,Jim
gardl101,1004528,114617,Gardner,Larry
mcrab001,1008686,118871,McRae,Brian
nelsn001,20153,656793,Nelson,Nick
pelhc001,19820,641962,Pelham,CD
niemj001,8591,435298,Niemann,Jeff
tiftr101,1013064,123341,Tift,Ray
davib107,1003023,113091,Davidson,Bill
grovr101,1005101,115203,Grover,Roy
cruzo002,23875,678316,Cruz,Omar
pattj005,15119,641958,Patterson,Jordan
pereo002,1514,424144,Pérez,Óliver
joned105,1006547,116678,Jones,Darryl
schoj102,1011599,121852,Schoeneck,Jumbo
zaria101,1014420,124745,Zarilla,Al
mcwib101,1008699,118885,McWilliams,Bill
simsd101,1012000,122263,Sims,Duke
carra002,26463,692024,Carrillo,Alex
straa101,1012600,122858,Stratton,Asa
mcvec101,1008696,118881,McVey,Cal
ponda101,1010430,120661,Pond,Arlie
holld001,1391,116083,Hollins,Dave
millm003,13891,623166,Miller,Mike
mitcm102,1009007,119198,Mitchell,Mike
huntr101,1006212,116325,Hunt,Ron
payng102,1010093,120321,Payne,George
withf101,1014168,124486,Withrow,Frank
jonet103,1006599,116731,Jones,Tom
flacm101,1004124,114205,Flack,Max
grifm102,1005046,115142,Griffin,Marty
robed104,1011034,121289,Robertson,Don
nuned001,15055,624513,Nuñez,Dom
malaj101,1008014,118189,Malay,Joe
cardd101,1001941,111985,Cardwell,Don
imans001,33829,684007,Imanaga,Shota
smitb002,1012105,122357,Smith,Brick
day-z001,1496,400180,Day,Zach
grimr104,1005066,115161,Grimes,Roy
murrj103,1009390,119584,Murray,Jim
mcnaj001,1008660,118844,McNamara,Jim
echea001,1498,113724,Echevarria,Angel
buckj102,1001622,111659,Buckles,Jess
crocc101,1002781,112840,Crocker,Claude
petet001,13946,623402,Peterson,Tim
mcdom001,2128,424706,McDougall,Marshall
blaid102,1001034,111062,Blaisdell,Dick
weraj101,1013782,124090,Wera,Julie
mclaf101,1008610,118793,McLaughlin,Frank
kelbg101,1006765,116910,Kelb,George
willl103,1014016,124357,Willis,Lefty
samur001,1011401,121653,Samuels,Roger
amaym001,21693,665804,Amaya,Miguel
johnt003,26143,687859,Johnston,Troy
benia002,17901,643217,Benintendi,Andrew
gosgj101,1004892,114986,Gosger,Jim
glenh101,1004780,114868,Glenn,Harry
wardm101,1013615,123921,Ward,John
michr101,1008840,119028,Michaels,Ralph
fieln001,599,407757,Field,Nate
healr001,15447,592387,Healy,Ryon
ferra101,1004003,114081,Ferrara,Al
danij101,1002971,113033,Daniel,Jake
holmg101,1005971,116097,Holman,Gary
westm101,1013808,124112,West,Max
burrj001,1001731,111773,Burroughs,Jeff
zachc102,1014403,124728,Zachary,Albert
mccob101,1008422,118604,McCosky,Barney
raymc101,1010732,120962,Raymond,Claude
hendr003,19535,641682,Hendrix,Ryan
whitd103,1013904,124214,Whitman,Dick
mallj001,29606,669234,Malloy,Justyn-Henry
mirad001,202,119182,Mirabelli,Doug
thorm001,1918,407819,Thornton,Matt
lucef101,1007809,117978,Luce,Frank
middk001,15264,641871,Middleton,Keynan
flagi101,1004126,114207,Flagstead,Ira
kittm101,1006983,117133,Kittridge,Malachi
currj101,1002894,112960,Curry,Jim
ardir101,1000295,110308,Ardizoia,Rugger
maynb101,1008305,118488,Maynard,Buster
moris001,13606,596049,Morimando,Shawn
goslg101,1004893,114987,Goslin,Goose
vanca101,1013341,123629,Van Camp,Al
boswa101,1001221,111258,Boswell,Andy
plumb101,1010399,120630,Plummer,Bill
thomt103,1012996,123234,Thomas,Tommy
harpt002,1211,150135,Harper,Travis
thomj007,14371,622097,Thompson,Jake
gossd001,16164,605254,Gossett,Daniel
koong001,1851,425449,Koonce,Graham
taubf101,1012846,123114,Tauby,Fred
powei101,1010498,120734,Powers,Ike
clevb001,4863,459334,Clevlen,Brent
greej104,1005002,115091,Green,Joe
rothl101,1011245,121495,Rothschild,Larry
blacm001,30171,696131,Black,Mason
wrigj001,715,124604,Wright,Jamey
bowma101,1001263,111301,Bowman,Abe
hannj102,1005316,115430,Hannan,Jim
carpd001,3959,502304,Carpenter,David
crosc101,1002804,112863,Cross,Clarence
gandg001,1004475,282861,Gandarillas,Gus
woodh101,1014215,124552,Woodeshick,Hal
volpa001,27647,683011,Volpe,Anthony
barbs102,1000530,110550,Barber,Steve
garcp101,1004508,114591,García,Pedro
birrb101,1000984,111012,Birrer,Babe
chapd001,1002138,112192,Chapin,Darrin
dalem001,1002940,113005,Dalesandro,Mark
banda001,14706,607455,Banda,Anthony
thomr008,31793,689041,Thomas,Rhylan
brumj001,1001583,111623,Brumfield,Jacob
sherr102,1011874,122129,Sherid,Roy
dillj101,1003305,113371,Dillon,John
abbok002,1000013,110011,Abbott,Kurt
delar001,1003161,113217,de la Maza,Roland
skenp001,33677,694973,Skenes,Paul
songd101,1012278,122536,Songer,Don
toddj102,1013097,123374,Todd,Jim
meltr101,1008757,118940,Melton,Rube
willg002,1013999,124313,Williams,George
mcarj001,21527,663704,McArthur,James
bushf101,1001750,111797,Bushey,Frank
sanca007,11338,506703,Sánchez,Adrián
warnh101,1013638,123945,Warnock,Hal
rodri001,1275,121358,Rodríguez,Iván
kolom001,21304,656627,Kolozsvary,Mark
yound004,4563,434704,Young,Delwyn
stovg101,1012584,122843,Stovall,George
maurr101,1008279,118459,Mauriello,Ralph
peras001,25589,671111,Peralta,Sammy
gonst001,19388,664062,Gonsolin,Tony
altee101,1000186,110196,Alten,Ernie
librf101,1007596,117752,Libran,Frankie
keenh101,1006753,116901,Keener,Josh
swanp001,1323,150201,Swann,Pedro
rextw101,1010857,121094,Rexter,William
herne002,16933,622694,Hernández,Elieser
serrj001,2491,408250,Serrano,Jimmy
beckm101,1000747,110771,Becker,Marty
castr002,514,135783,Castro,Ramón
turnt102,1013236,123520,Turner,Tom
behnm101,1000783,110803,Behney,Mel
blueo102,1001090,111120,Bluege,Ossie
manng101,1008063,118237,Mann,Garth
westo101,1013802,124115,Westerberg,Oscar
metzw101,1008813,119002,Metzig,William
cornm101,1002633,112691,Cornejo,Mardie
enzej101,1003794,113865,Enzenroth,Jack
joned107,1006549,116666,Jones,Carroll
boxbb001,10133,502202,Boxberger,Brad
hernr001,605,115832,Hernández,Roberto
longt001,1007737,117903,Longmire,Tony
stoua101,1012582,122842,Stout,Allyn
wertd101,1013791,124099,Werth,Dennis
rosaw001,8002,501647,Rosario,Wilin
walkj103,1013524,123831,Walker,Johnny
nekob101,1009495,119696,Nekola,Bots
mcbrb101,1008340,118521,McBride,Bake
slaub101,1012058,122318,Slaughter,Barney
willd104,1013991,124335,Williams,Dick
hu--c001,5198,464341,Hu,Chin-lung
bakef102,1000453,110480,Baker,Home Run
winhl101,1014134,124455,Winham,Lave
colam001,907,218694,Colangelo,Mike
galvf001,6609,520471,Galvis,Freddy
johnd102,1006448,116580,Johnson,Don
canoj001,1001917,111961,Canó,José
goodc001,1004863,114957,Goodwin,Curtis
fostk002,1004252,276363,Foster,Kris
taylc102,1012862,123128,Taylor,Carl
campa101,1001867,111917,Campanis,Al
murpl102,1009369,119563,Murphy,Larry
mulvj101,1009313,119510,Mulvey,Joe
crewt001,1002765,112824,Crews,Tim
retto101,1010848,121085,Rettig,Otto
irvij001,21504,663623,Irvin,Jake
coang101,1002373,112426,Coan,Gil
hesst101,1005750,115868,Hess,Tom
pluta001,15846,592644,Plutko,Adam
perkc103,1010191,120421,Perkins,Cecil
westm001,1013811,124120,Weston,Mickey
glovk001,17695,606983,Glover,Koda
kaufc001,1006717,116862,Kaufman,Curt
gardj101,1004527,114608,Gardner,Jim
sakal001,1011375,121627,Sakata,Lenn
howed102,1006095,116224,Howell,Dixie
handb101,1005303,115413,Hands,Bill
gracm002,1004915,115008,Grace,Mike
axeld001,9303,518420,Axelrod,Dylan
relad001,1096,121058,Relaford,Desi
gronl001,3508,473137,Gronkiewicz,Lee
burbn101,1001655,111694,Burbrink,Nelson
vilar001,22165,668723,Vilade,Ryan
thomm005,21850,666168,Thompson,Mason
arlid101,1000302,110316,Arlich,Don
brinc101,1001437,111474,Brinkman,Chuck
macfm001,1007905,118073,Macfarlane,Mike
donol101,1003392,113457,Donoso,Lino
roeto101,1011124,121375,Roettger,Oscar
grafm101,1004921,115016,Graff,Milt
burnw101,1001700,111741,Burnette,Wally
ellid003,27543,668752,Ellis,Duke
hulet002,7451,461834,Hulett,Tug
fishd101,1004083,114165,Fisher,Don
smitp103,1012187,122442,Smith,Paul
kitta001,12828,552640,Kittredge,Andrew
barrt001,1000601,110619,Barrett,Tim
daalo001,646,112984,Daal,Omar
wolfb001,8515,430582,Wolfe,Brian
flynm101,1004188,114270,Flynn,Mike
daved101,1003016,113080,Davenport,Dave
pasej101,1010040,120268,Pasek,Johnny
buskj101,1001757,111800,Buskey,Joe
fulcj001,3532,445246,Fulchino,Jeff
solan001,19294,669256,Solak,Nick
bordm001,129,111234,Bordick,Mike
