team_fg,date,temp_c,pressure_hpa,rh_pct,da_ft
NYY,2022-04-23,12.6,1024.1,50.0,-558.3
NYY,2022-04-24,10.5,1022.8,56.0,-770.0
NYY,2022-04-25,11.6,1022.3,46.0,-631.0
NYY,2022-04-26,15.0,1013.1,87.0,195.6
NYY,2022-04-27,9.9,1012.9,38.0,-540.0
NYY,2022-04-28,10.3,1015.1,29.0,-578.9
NYY,2022-04-29,13.4,1016.4,27.0,-243.7
NYY,2022-04-30,16.4,1017.3,34.0,109.8
NYY,2022-05-01,12.6,1017.4,62.0,-310.3
NYY,2022-05-02,12.6,1015.9,83.0,-220.1
NYY,2022-05-03,12.5,1019.5,74.0,-371.6
NYY,2022-05-04,19.3,1012.1,70.0,744.3
NYY,2022-05-05,18.9,1015.8,44.0,495.0
NYY,2022-05-06,11.7,1010.4,92.0,-134.4
NYY,2022-05-07,7.9,1012.5,70.0,-733.2
NYY,2022-05-08,11.6,1019.6,44.0,-543.6
NYY,2022-05-09,15.3,1023.6,38.0,-228.3
NYY,2022-05-10,15.4,1025.9,41.0,-286.2
NYY,2022-05-11,19.0,1023.5,63.0,302.5
NYY,2022-05-12,19.9,1024.7,79.0,425.1
NYY,2022-05-13,17.1,1021.6,95.0,204.2
NYY,2022-05-14,17.4,1014.1,96.0,499.4
NYY,2022-05-15,17.5,1008.0,91.0,706.3
NYY,2022-05-16,20.9,1000.7,85.0,1385.7
NYY,2022-05-17,20.6,1007.2,42.0,989.7
NYY,2022-05-18,17.8,1011.7,71.0,567.5
NYY,2022-05-19,20.5,1004.5,71.0,1159.5
NYY,2022-05-20,18.5,1012.1,90.0,696.7
NYY,2022-05-21,25.4,1014.6,86.0,1518.5
NYY,2022-05-22,25.6,1013.7,73.0,1520.1
NYY,2022-05-23,20.9,1020.7,41.0,569.6
NYY,2022-05-24,16.2,1025.1,61.0,-113.0
NYY,2022-05-25,15.5,1027.3,53.0,-293.7
NYY,2022-05-26,18.0,1019.9,75.0,327.5
NYY,2022-05-27,18.7,1008.1,94.0,870.0
NYY,2022-05-28,21.8,1007.1,74.0,1249.6
NYY,2022-05-29,21.0,1016.7,70.0,808.6
NYY,2022-05-30,24.0,1015.6,74.0,1250.1
NYY,2022-05-31,30.4,1010.7,54.0,2151.4
NYY,2022-06-01,18.2,1010.3,76.0,679.9
NYY,2022-06-02,21.1,1005.2,91.0,1278.7
NYY,2022-06-03,20.5,1007.4,82.0,1095.7
NYY,2022-06-04,20.4,1009.4,68.0,971.1
NYY,2022-06-05,20.3,1014.0,51.0,750.8
NYY,2022-06-06,21.7,1015.5,49.0,869.3
NYY,2022-06-07,20.5,1014.1,77.0,853.4
NYY,2022-06-08,24.4,1009.4,72.0,1503.5
NYY,2022-06-09,24.1,1004.3,54.0,1566.5
NYY,2022-06-10,23.9,1009.6,41.0,1312.5
NYY,2022-06-11,21.0,1012.0,54.0,915.5
NYY,2022-06-12,21.4,1011.6,84.0,1078.6
NYY,2022-06-13,26.6,1010.2,70.0,1756.1
NYY,2022-06-14,25.2,1010.4,52.0,1491.3
NYY,2022-06-15,21.6,1018.9,64.0,792.4
NYY,2022-06-16,21.1,1014.6,77.0,914.9
NYY,2022-06-17,28.5,1002.0,39.0,2126.2
NYY,2022-06-18,18.0,1008.5,48.0,640.2
NYY,2022-06-19,21.6,1013.4,29.0,861.3
NYY,2022-06-20,26.4,1017.0,25.0,1302.5
NYY,2022-06-21,22.5,1017.6,47.0,891.9
NYY,2022-06-22,16.6,1015.6,85.0,315.6
NYY,2022-06-23,21.1,1013.6,71.0,929.2
NYY,2022-06-24,23.5,1015.2,68.0,1175.5
NYY,2022-06-25,26.5,1017.5,57.0,1439.4
NYY,2022-06-26,25.5,1013.9,53.0,1415.6
NYY,2022-06-27,23.4,1012.4,91.0,1343.1
NYY,2022-06-28,23.2,1019.3,55.0,951.5
NYY,2022-06-29,24.5,1019.4,54.0,1108.9
NYY,2022-06-30,26.5,1018.0,49.0,1387.0
NYY,2022-07-01,28.7,1012.8,60.0,1894.1
NYY,2022-07-02,25.6,1011.3,80.0,1630.9
NYY,2022-07-03,29.5,1014.7,24.0,1743.6
NYY,2022-07-04,26.5,1017.8,36.0,1336.2
NYY,2022-07-05,24.2,1010.4,72.0,1443.6
NYY,2022-07-06,29.6,1009.7,41.0,2012.9
NYY,2022-07-07,24.5,1014.5,58.0,1289.0
NYY,2022-07-08,25.7,1012.9,68.0,1538.7
NYY,2022-07-09,25.8,1014.6,47.0,1404.5
NYY,2022-07-10,24.0,1014.7,52.0,1195.5
NYY,2022-07-11,24.8,1009.5,53.0,1475.2
NYY,2022-07-12,27.8,1005.4,62.0,2036.9
NYY,2022-07-13,27.5,1009.3,62.0,1866.5
NYY,2022-07-14,27.5,1013.3,60.0,1722.4
NYY,2022-07-15,26.2,1018.3,49.0,1339.3
NYY,2022-07-16,25.0,1015.7,73.0,1373.9
NYY,2022-07-17,25.4,1014.3,80.0,1503.2
NYY,2022-07-18,24.1,1008.3,89.0,1568.4
NYY,2022-07-19,31.4,1005.5,48.0,2418.9
NYY,2022-07-20,29.5,1004.2,60.0,2287.5
NYY,2022-07-21,30.4,1002.8,60.0,2451.7
NYY,2022-07-22,29.8,1010.2,57.0,2107.7
NYY,2022-07-23,29.4,1013.7,56.0,1933.3
NYY,2022-07-24,32.8,1011.6,50.0,2404.4
NYY,2022-07-25,25.5,1009.7,84.0,1688.7
NYY,2022-07-26,28.4,1012.1,40.0,1779.0
NYY,2022-07-27,26.0,1010.6,66.0,1646.5
NYY,2022-07-28,28.9,1007.4,72.0,2164.3
NYY,2022-07-29,29.4,1010.7,53.0,2018.1
NYY,2022-07-30,31.2,1015.4,29.0,1950.8
NYY,2022-07-31,26.0,1017.1,65.0,1423.6
NYY,2022-08-01,26.0,1009.7,68.0,1685.6
NYY,2022-08-02,32.2,1007.1,41.0,2422.8
NYY,2022-08-03,27.5,1013.2,58.0,1716.2
NYY,2022-08-04,29.4,1014.6,63.0,1940.4
NYY,2022-08-05,31.1,1018.7,55.0,1979.2
NYY,2022-08-06,30.0,1019.7,61.0,1837.2
NYY,2022-08-07,31.9,1016.5,49.0,2119.4
NYY,2022-08-08,30.1,1010.7,67.0,2185.3
NYY,2022-08-09,32.7,1010.8,53.0,2437.7
NYY,2022-08-10,26.7,1013.8,68.0,1638.9
NYY,2022-08-11,28.5,1008.8,48.0,1942.2
NYY,2022-08-12,28.2,1013.4,23.0,1627.8
NYY,2022-08-13,25.0,1016.6,34.0,1184.8
NYY,2022-08-14,24.2,1014.9,47.0,1194.6
NYY,2022-08-15,24.5,1013.6,51.0,1291.5
NYY,2022-08-16,25.5,1014.1,46.0,1379.6
NYY,2022-08-17,26.4,1012.7,34.0,1485.9
NYY,2022-08-18,27.7,1011.0,44.0,1748.6
NYY,2022-08-19,26.5,1016.5,56.0,1468.4
NYY,2022-08-20,27.0,1019.1,51.0,1422.3
NYY,2022-08-21,25.0,1016.4,74.0,1354.5
NYY,2022-08-22,24.2,1009.4,80.0,1509.0
NYY,2022-08-23,25.6,1008.6,78.0,1713.5
NYY,2022-08-24,27.2,1012.8,66.0,1728.6
NYY,2022-08-25,26.4,1014.4,59.0,1539.4
NYY,2022-08-26,25.8,1011.3,77.0,1644.6
NYY,2022-08-27,27.7,1014.9,52.0,1656.1
NYY,2022-08-28,24.5,1018.9,77.0,1216.9
NYY,2022-08-29,25.6,1015.7,76.0,1465.6
NYY,2022-08-30,25.9,1006.9,80.0,1819.6
NYY,2022-08-31,26.0,1008.3,37.0,1597.9
NYY,2022-09-01,26.0,1013.1,38.0,1441.0
NYY,2022-09-02,23.0,1023.2,62.0,820.9
NYY,2022-09-03,23.1,1020.9,64.0,917.9
NYY,2022-09-04,26.6,1017.0,64.0,1500.4
NYY,2022-09-05,24.6,1017.0,77.0,1293.8
NYY,2022-09-06,21.4,1013.7,83.0,1004.3
NYY,2022-09-07,21.7,1013.2,72.0,1023.7
NYY,2022-09-08,21.5,1011.0,72.0,1072.0
NYY,2022-09-09,21.7,1017.8,71.0,865.5
NYY,2022-09-10,22.4,1021.3,61.0,804.1
NYY,2022-09-11,18.9,1016.1,87.0,606.0
NYY,2022-09-12,24.8,1007.6,78.0,1641.2
NYY,2022-09-13,23.1,1006.0,85.0,1497.1
NYY,2022-09-14,22.3,1013.3,63.0,1066.9
NYY,2022-09-15,18.8,1020.2,61.0,382.0
NYY,2022-09-16,19.4,1019.4,63.0,491.1
NYY,2022-09-17,19.7,1021.5,74.0,491.4
NYY,2022-09-18,25.2,1013.3,54.0,1402.0
NYY,2022-09-19,21.6,1010.0,90.0,1179.3
NYY,2022-09-20,23.0,1011.5,57.0,1195.4
NYY,2022-09-21,21.2,1009.8,76.0,1086.7
NYY,2022-09-22,18.1,1002.2,69.0,923.1
NYY,2022-09-23,12.9,1013.6,50.0,-166.7
NYY,2022-09-24,15.7,1011.4,70.0,305.4
NYY,2022-09-25,21.9,1000.8,59.0,1425.0
NYY,2022-09-26,19.3,1005.1,51.0,926.2
NYY,2022-09-27,17.0,1010.6,55.0,461.7
NYY,2022-09-28,17.4,1020.1,60.0,204.8
NYY,2022-09-29,16.1,1025.5,54.0,-155.5
NYY,2022-09-30,15.7,1021.1,68.0,-26.5
NYY,2022-10-01,16.6,1014.0,80.0,357.4
NYY,2022-10-02,12.1,1020.5,54.0,-493.1
NYY,2022-10-03,10.7,1020.9,79.0,-642.6
NYY,2022-10-04,13.2,1011.7,90.0,13.9
NYY,2022-10-05,15.5,1012.2,84.0,284.6
NYY,2022-10-06,16.6,1013.3,74.0,366.4
NYY,2022-10-07,19.1,1013.9,65.0,643.5
NYY,2022-10-08,10.4,1019.2,69.0,-640.3
NYY,2022-10-09,13.1,1018.6,56.0,-298.8
NYY,2022-10-10,15.4,1021.1,53.0,-98.6
NYY,2022-10-11,14.8,1023.8,79.0,-208.8
NYY,2022-10-12,16.0,1018.7,76.0,111.5
NYY,2022-10-13,19.1,1007.0,91.0,951.8
NYY,2022-10-14,16.9,1013.1,55.0,364.6
NYY,2022-10-15,15.6,1013.7,70.0,214.7
NYY,2022-10-16,12.2,1010.6,81.0,-96.1
NYY,2022-10-17,14.8,1001.7,88.0,559.4
NYY,2022-10-18,10.4,1004.5,55.0,-164.1
NYY,2022-10-19,9.6,1010.7,52.0,-481.3
NYY,2022-10-20,11.4,1013.8,53.0,-357.1
NYY,2022-10-21,10.7,1020.1,68.0,-633.8
NYY,2022-10-22,11.1,1024.3,80.0,-703.6
NYY,2022-10-23,13.4,1022.7,90.0,-331.6
NYY,2022-10-24,16.1,1019.0,98.0,166.4
NYY,2022-10-25,18.0,1016.2,98.0,513.6
NYY,2022-10-26,17.1,1006.7,98.0,715.7
NYY,2022-10-27,13.1,1024.0,49.0,-493.9
NYY,2022-10-28,9.5,1031.7,72.0,-1171.8
NYY,2022-10-29,9.9,1028.6,71.0,-1017.9
NYY,2022-10-30,9.4,1020.5,87.0,-785.4
NYY,2022-10-31,13.9,1015.5,91.0,-21.1
NYY,2022-11-01,15.1,1015.9,89.0,118.4
NYY,2022-11-02,14.0,1025.8,78.0,-381.7
NYY,2022-11-03,10.4,1027.3,91.0,-877.5
NYY,2022-11-04,16.1,1025.6,91.0,-72.1
NYY,2022-11-05,18.0,1021.7,86.0,296.3
NYY,2022-11-06,18.7,1020.6,89.0,433.7
NYY,2022-11-07,17.2,1022.3,39.0,52.9
NYY,2022-11-08,9.4,1034.3,49.0,-1306.2
NYY,2022-11-09,6.3,1033.6,82.0,-1637.3
NYY,2022-11-10,12.7,1024.1,93.0,-464.7
NYY,2022-11-11,18.2,1008.7,95.0,785.9
NYY,2022-11-12,16.1,1005.9,75.0,555.2
NYY,2022-11-13,8.6,1014.5,49.0,-741.3
NYY,2022-11-14,4.5,1027.5,62.0,-1688.8
NYY,2022-11-15,7.1,1025.1,73.0,-1258.9
NYY,2022-11-16,7.9,1011.8,63.0,-719.1
NYY,2022-11-17,4.9,1014.8,52.0,-1218.5
NYY,2022-11-18,3.8,1017.6,54.0,-1452.6
NYY,2022-11-19,2.0,1019.0,55.0,-1731.0
NYY,2022-11-20,-0.1,1023.1,41.0,-2153.3
NYY,2022-11-21,3.0,1024.5,48.0,-1795.1
NYY,2022-11-22,5.8,1023.6,65.0,-1386.2
NYY,2022-11-23,4.4,1023.8,75.0,-1562.9
NYY,2022-11-24,6.1,1024.3,85.0,-1346.9
NYY,2022-11-25,8.3,1009.2,64.0,-577.9
NYY,2022-11-26,8.0,1015.0,65.0,-812.2
NYY,2022-11-27,13.9,996.6,93.0,627.0
NYY,2022-11-28,6.9,1012.3,65.0,-861.6
NYY,2022-11-29,2.7,1024.7,87.0,-1803.3
NYY,2022-11-30,12.1,1006.1,86.0,53.3
NYY,2022-12-01,3.1,1027.9,54.0,-1891.2
NYY,2022-12-02,1.8,1031.1,79.0,-2144.7
NYY,2022-12-03,12.6,1014.8,90.0,-169.7
NYY,2022-12-04,2.3,1020.9,72.0,-1741.0
NYY,2022-12-05,1.0,1025.1,83.0,-2043.6
NYY,2022-12-06,12.4,1024.5,90.0,-523.2
NYY,2022-12-07,13.3,1018.0,97.0,-172.4
NYY,2022-12-08,6.8,1022.8,69.0,-1225.3
NYY,2022-12-09,2.3,1024.6,57.0,-1880.2
NYY,2022-12-10,3.5,1027.8,64.0,-1826.2
NYY,2022-12-11,3.7,1019.0,91.0,-1474.9
NYY,2022-12-12,0.1,1023.1,70.0,-2104.5
NYY,2022-12-13,0.3,1022.5,74.0,-2054.7
NYY,2022-12-14,0.2,1020.7,69.0,-2010.7
NYY,2022-12-15,4.7,1017.8,87.0,-1307.4
NYY,2022-12-16,3.3,1002.3,93.0,-954.6
NYY,2022-12-17,4.1,1008.4,54.0,-1100.6
NYY,2022-12-18,1.0,1014.7,60.0,-1709.7
NYY,2022-12-19,0.6,1023.7,59.0,-2068.5
NYY,2022-12-20,-0.6,1029.2,77.0,-2397.5
NYY,2022-12-21,-1.4,1031.4,81.0,-2574.3
NYY,2022-12-22,6.0,1018.5,94.0,-1152.9
NYY,2022-12-23,-8.9,994.9,46.0,-2333.1
NYY,2022-12-24,-8.1,1009.6,30.0,-2743.7
NYY,2022-12-25,-4.2,1013.7,44.0,-2364.3
NYY,2022-12-26,-2.2,1023.1,42.0,-2425.1
NYY,2022-12-27,-1.4,1024.8,73.0,-2356.7
NYY,2022-12-28,2.3,1025.6,63.0,-1908.5
NYY,2022-12-29,3.0,1024.7,80.0,-1770.7
NYY,2022-12-30,7.6,1023.2,82.0,-1118.1
NYY,2022-12-31,10.6,1010.4,100.0,-265.0
NYY,2023-01-01,6.1,1014.6,78.0,-1026.8
NYY,2023-01-02,8.4,1019.5,89.0,-879.2
NYY,2023-01-03,13.1,1009.5,95.0,85.4
NYY,2023-01-04,11.9,1009.7,98.0,-73.6
NYY,2023-01-05,9.1,1012.7,87.0,-560.2
NYY,2023-01-06,5.3,1015.7,80.0,-1165.8
NYY,2023-01-07,3.7,1020.6,63.0,-1557.9
NYY,2023-01-08,0.7,1022.7,75.0,-2008.3
NYY,2023-01-09,2.2,1012.0,63.0,-1459.4
NYY,2023-01-10,3.8,1017.0,64.0,-1421.8
NYY,2023-01-11,0.8,1023.8,71.0,-2035.9
NYY,2023-01-12,9.4,1012.3,90.0,-502.9
NYY,2023-01-13,4.6,1004.4,61.0,-891.9
NYY,2023-01-14,0.6,1011.5,55.0,-1656.5
NYY,2023-01-15,1.5,1015.9,34.0,-1708.7
NYY,2023-01-16,0.9,1009.0,64.0,-1524.4
NYY,2023-01-17,4.8,1004.2,67.0,-852.7
NYY,2023-01-18,6.8,1012.9,70.0,-888.5
NYY,2023-01-19,5.5,1007.1,95.0,-828.9
NYY,2023-01-20,6.3,1008.4,68.0,-802.0
NYY,2023-01-21,4.2,1021.2,56.0,-1521.1
NYY,2023-01-22,4.3,1014.2,76.0,-1249.1
NYY,2023-01-23,2.5,1007.3,81.0,-1242.7
NYY,2023-01-24,2.7,1021.6,64.0,-1720.3
NYY,2023-01-25,6.1,1012.3,89.0,-935.1
NYY,2023-01-26,5.1,1007.7,50.0,-953.3
NYY,2023-01-27,2.2,1020.1,58.0,-1739.8
NYY,2023-01-28,5.7,1024.6,61.0,-1437.5
NYY,2023-01-29,8.5,1019.4,63.0,-899.9
NYY,2023-01-30,6.1,1018.2,88.0,-1136.9
NYY,2023-01-31,2.8,1022.2,42.0,-1748.8
NYY,2023-02-01,-0.9,1023.5,60.0,-2256.4
NYY,2023-02-02,1.6,1013.8,51.0,-1609.2
NYY,2023-02-03,-9.2,1022.3,28.0,-3326.7
NYY,2023-02-04,-4.8,1031.7,37.0,-3059.8
NYY,2023-02-05,4.9,1016.6,50.0,-1281.9
NYY,2023-02-06,4.7,1018.7,66.0,-1361.1
NYY,2023-02-07,3.5,1021.7,81.0,-1602.9
NYY,2023-02-08,4.2,1023.7,75.0,-1585.5
NYY,2023-02-09,9.8,1014.4,88.0,-525.2
NYY,2023-02-10,7.2,1014.6,64.0,-902.6
NYY,2023-02-11,3.0,1024.7,59.0,-1791.2
NYY,2023-02-12,3.8,1011.9,71.0,-1240.9
NYY,2023-02-13,9.1,1000.3,39.0,-209.2
NYY,2023-02-14,7.0,1020.0,55.0,-1122.9
NYY,2023-02-15,13.5,1012.4,63.0,-24.7
NYY,2023-02-16,10.7,1012.5,91.0,-338.3
NYY,2023-02-17,4.2,1006.3,57.0,-1012.7
NYY,2023-02-18,3.3,1025.2,51.0,-1777.2
NYY,2023-02-19,6.3,1018.6,73.0,-1142.8
NYY,2023-02-20,9.8,1003.6,59.0,-203.0
NYY,2023-02-21,4.4,1003.9,94.0,-864.4
NYY,2023-02-22,2.5,1018.3,91.0,-1608.7
NYY,2023-02-23,4.5,1013.7,87.0,-1194.1
NYY,2023-02-24,0.2,1029.8,42.0,-2340.3
NYY,2023-02-25,0.2,1022.6,70.0,-2074.4
NYY,2023-02-26,6.7,1005.1,59.0,-649.3
NYY,2023-02-27,2.3,1010.6,54.0,-1407.0
NYY,2023-02-28,2.0,1011.6,92.0,-1445.0
NYY,2023-03-01,3.3,1016.5,84.0,-1449.4
NYY,2023-03-02,8.6,1006.5,53.0,-463.4
NYY,2023-03-03,4.0,1013.9,66.0,-1288.4
NYY,2023-03-04,4.6,1009.4,73.0,-1049.8
NYY,2023-03-05,7.5,1019.5,55.0,-1042.1
NYY,2023-03-06,6.6,1014.2,42.0,-993.7
NYY,2023-03-07,1.5,1012.6,51.0,-1581.2
NYY,2023-03-08,5.4,1020.0,53.0,-1329.8
NYY,2023-03-09,6.0,1020.5,57.0,-1265.2
NYY,2023-03-10,5.3,1008.5,75.0,-926.2
NYY,2023-03-11,4.6,1010.5,63.0,-1098.4
NYY,2023-03-12,4.2,1015.6,65.0,-1321.5
NYY,2023-03-13,4.6,1007.9,94.0,-975.3
NYY,2023-03-14,2.1,1000.6,65.0,-1079.5
NYY,2023-03-15,5.0,1011.1,44.0,-1088.8
NYY,2023-03-16,9.6,1012.9,51.0,-557.5
NYY,2023-03-17,11.6,1001.2,67.0,121.7
NYY,2023-03-18,7.9,1005.7,40.0,-542.9
NYY,2023-03-19,2.5,1017.6,37.0,-1635.9
NYY,2023-03-20,5.9,1022.7,62.0,-1346.4
NYY,2023-03-21,10.2,1026.7,42.0,-961.5
NYY,2023-03-22,9.3,1022.1,88.0,-850.9
NYY,2023-03-23,14.3,1006.2,84.0,332.1
NYY,2023-03-24,10.1,1014.8,69.0,-530.0
NYY,2023-03-25,7.2,1006.5,96.0,-584.3
NYY,2023-03-26,11.5,1013.2,49.0,-331.2
NYY,2023-03-27,8.8,1013.5,73.0,-647.0
NYY,2023-03-28,7.2,1017.3,63.0,-995.5
NYY,2023-03-29,6.6,1016.4,61.0,-1044.5
NYY,2023-03-30,5.4,1024.8,38.0,-1509.3
NYY,2023-03-31,9.7,1014.8,82.0,-561.1
NYY,2023-04-01,17.0,992.6,60.0,1087.5
NYY,2023-04-02,7.5,1016.2,39.0,-951.8
NYY,2023-04-03,10.0,1015.2,71.0,-553.2
NYY,2023-04-04,15.2,1016.6,86.0,101.1
NYY,2023-04-05,12.1,1021.2,93.0,-445.9
NYY,2023-04-06,19.5,1018.9,84.0,582.0
NYY,2023-04-07,10.0,1026.1,36.0,-975.9
NYY,2023-04-08,7.3,1029.6,56.0,-1406.7
NYY,2023-04-09,6.9,1031.5,63.0,-1512.7
NYY,2023-04-10,10.8,1025.7,70.0,-806.2
NYY,2023-04-11,19.2,1014.0,31.0,555.8
NYY,2023-04-12,23.8,1008.1,36.0,1331.8
NYY,2023-04-13,26.7,1008.5,33.0,1658.9
NYY,2023-04-14,20.9,1009.2,64.0,1029.4
NYY,2023-04-15,15.8,1010.6,93.0,398.9
NYY,2023-04-16,14.9,1007.4,90.0,382.6
NYY,2023-04-17,17.4,1000.0,38.0,828.2
NYY,2023-04-18,12.1,1007.5,41.0,-76.8
NYY,2023-04-19,15.9,1016.4,40.0,92.4
NYY,2023-04-20,12.2,1019.8,55.0,-455.0
NYY,2023-04-21,14.8,1016.0,71.0,36.5
NYY,2023-04-22,15.2,1010.2,86.0,317.8
NYY,2023-04-23,16.8,1010.8,43.0,400.2
NYY,2023-04-24,12.9,1015.5,60.0,-211.8
NYY,2023-04-25,12.8,1020.1,56.0,-387.3
NYY,2023-04-26,11.3,1021.5,73.0,-595.4
NYY,2023-04-27,11.8,1021.5,75.0,-527.5
NYY,2023-04-28,10.2,1018.3,73.0,-629.2
NYY,2023-04-29,11.9,1008.7,95.0,-45.0
NYY,2023-04-30,15.4,987.0,97.0,1163.6
NYY,2023-05-01,13.7,995.4,51.0,555.6
NYY,2023-05-02,11.6,995.5,55.0,295.7
NYY,2023-05-03,10.3,999.3,65.0,17.5
NYY,2023-05-04,10.9,1014.4,80.0,-395.2
NYY,2023-05-05,12.8,1022.3,74.0,-427.2
NYY,2023-05-06,19.1,1019.7,60.0,434.2
NYY,2023-05-07,16.7,1009.1,78.0,531.4
NYY,2023-05-08,20.6,1008.2,47.0,971.5
NYY,2023-05-09,14.3,1014.6,46.0,-32.9
NYY,2023-05-10,15.8,1018.3,71.0,87.5
NYY,2023-05-11,20.6,1017.1,65.0,727.8
NYY,2023-05-12,23.2,1014.8,60.0,1120.7
NYY,2023-05-13,23.1,1014.9,41.0,1035.6
NYY,2023-05-14,20.0,1020.5,40.0,462.0
NYY,2023-05-15,23.1,1015.3,28.0,975.3
NYY,2023-05-16,25.4,999.0,26.0,1792.8
NYY,2023-05-17,14.6,1012.4,28.0,40.6
NYY,2023-05-18,12.6,1025.9,58.0,-603.8
NYY,2023-05-19,16.0,1024.2,61.0,-108.3
NYY,2023-05-20,16.9,1011.5,97.0,523.6
NYY,2023-05-21,20.1,1013.5,60.0,769.8
NYY,2023-05-22,17.5,1022.4,67.0,158.2
NYY,2023-05-23,15.4,1023.9,58.0,-181.3
NYY,2023-05-24,18.8,1014.5,55.0,557.0
NYY,2023-05-25,17.5,1019.1,41.0,202.4
NYY,2023-05-26,20.8,1022.8,34.0,465.1
NYY,2023-05-27,19.1,1023.6,43.0,255.5
NYY,2023-05-28,18.7,1015.3,49.0,500.8
NYY,2023-05-29,18.9,1017.9,51.0,444.0
NYY,2023-05-30,18.4,1020.9,55.0,291.4
NYY,2023-05-31,19.2,1019.8,65.0,457.8
NYY,2023-06-01,22.7,1015.0,58.0,1043.1
NYY,2023-06-02,24.7,1010.0,51.0,1437.7
NYY,2023-06-03,18.9,1015.9,56.0,525.3
NYY,2023-06-04,18.9,1013.2,39.0,568.5
NYY,2023-06-05,22.9,1007.5,39.0,1252.8
NYY,2023-06-06,21.4,1001.8,44.0,1278.0
NYY,2023-06-07,23.2,1001.1,23.0,1447.6
NYY,2023-06-08,17.8,1005.0,60.0,765.5
NYY,2023-06-09,18.4,1005.6,59.0,818.4
NYY,2023-06-10,23.0,1007.9,48.0,1284.2
NYY,2023-06-11,21.7,1009.7,68.0,1128.4
NYY,2023-06-12,20.9,1004.1,83.0,1263.5
NYY,2023-06-13,24.8,1003.4,36.0,1612.5
NYY,2023-06-14,16.8,998.6,81.0,909.4
NYY,2023-06-15,24.6,1003.5,46.0,1624.6
NYY,2023-06-16,19.9,1003.7,75.0,1121.4
NYY,2023-06-17,22.9,1004.6,38.0,1347.2
NYY,2023-06-18,25.2,1010.7,45.0,1452.3
NYY,2023-06-19,22.4,1016.9,64.0,962.1
NYY,2023-06-20,21.6,1021.3,53.0,675.5
NYY,2023-06-21,19.8,1022.8,59.0,416.3
NYY,2023-06-22,19.6,1018.3,72.0,580.0
NYY,2023-06-23,22.5,1013.2,86.0,1177.3
NYY,2023-06-24,22.7,1008.2,90.0,1387.4
NYY,2023-06-25,24.8,1007.8,81.0,1646.8
NYY,2023-06-26,22.8,1005.5,84.0,1470.5
NYY,2023-06-27,23.5,1005.2,87.0,1585.1
NYY,2023-06-28,23.8,1009.4,76.0,1440.6
NYY,2023-06-29,23.5,1015.2,73.0,1194.3
NYY,2023-06-30,24.0,1015.5,71.0,1241.8
NYY,2023-07-01,23.1,1014.0,69.0,1167.8
NYY,2023-07-02,24.2,1008.4,89.0,1578.4
NYY,2023-07-03,25.3,1009.5,84.0,1668.6
NYY,2023-07-04,26.6,1011.7,75.0,1728.3
NYY,2023-07-05,27.4,1012.9,70.0,1770.4
NYY,2023-07-06,26.2,1010.9,74.0,1697.8
NYY,2023-07-07,25.8,1009.3,81.0,1729.5
NYY,2023-07-08,25.8,1008.6,80.0,1748.8
NYY,2023-07-09,22.5,1008.4,94.0,1368.2
NYY,2023-07-10,26.4,1007.7,66.0,1796.3
NYY,2023-07-11,28.0,1010.2,64.0,1910.8
NYY,2023-07-12,27.2,1011.5,68.0,1781.8
NYY,2023-07-13,27.5,1007.6,78.0,2000.7
NYY,2023-07-14,25.8,1011.0,81.0,1672.1
NYY,2023-07-15,25.9,1011.6,86.0,1687.1
NYY,2023-07-16,25.8,1007.9,87.0,1803.0
NYY,2023-07-17,26.8,1011.9,82.0,1780.4
NYY,2023-07-18,25.9,1012.3,83.0,1650.4
NYY,2023-07-19,24.6,1014.7,79.0,1379.2
NYY,2023-07-20,25.4,1012.0,66.0,1521.5
NYY,2023-07-21,24.0,1006.2,82.0,1598.6
NYY,2023-07-22,26.4,1008.1,52.0,1720.2
NYY,2023-07-23,25.4,1014.1,66.0,1450.8
NYY,2023-07-24,25.2,1017.2,70.0,1337.4
NYY,2023-07-25,23.9,1016.6,84.0,1241.9
NYY,2023-07-26,25.7,1016.4,75.0,1451.0
NYY,2023-07-27,29.7,1010.9,66.0,2120.2
NYY,2023-07-28,28.7,1011.9,79.0,2022.1
NYY,2023-07-29,29.9,1004.6,52.0,2281.8
NYY,2023-07-30,24.7,1012.4,43.0,1324.9
NYY,2023-07-31,24.3,1013.5,60.0,1305.0
NYY,2023-08-01,25.0,1018.3,34.0,1128.0
NYY,2023-08-02,23.2,1020.2,52.0,910.4
NYY,2023-08-03,23.0,1015.6,58.0,1061.1
NYY,2023-08-04,24.8,1010.9,72.0,1505.2
NYY,2023-08-05,28.2,1012.7,35.0,1709.7
NYY,2023-08-06,25.4,1013.5,56.0,1429.0
NYY,2023-08-07,24.6,1007.5,84.0,1642.5
NYY,2023-08-08,24.1,1002.3,62.0,1665.5
NYY,2023-08-09,27.0,1005.5,51.0,1879.1
NYY,2023-08-10,22.5,1000.8,89.0,1608.5
NYY,2023-08-11,26.4,1007.9,52.0,1726.9
NYY,2023-08-12,24.9,1009.8,85.0,1609.0
NYY,2023-08-13,27.6,1011.1,54.0,1780.5
NYY,2023-08-14,25.6,1011.5,71.0,1585.6
NYY,2023-08-15,25.1,1007.6,75.0,1668.5
NYY,2023-08-16,23.9,1013.1,84.0,1359.8
NYY,2023-08-17,23.6,1010.3,86.0,1422.0
